popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,movie_length,rating
0.016365,John Mulaney: New In Town,60,Comedy,16,8.1,2012,0.0,0.0,short,high
0.0153509999999999,Liz & Dick,88,Drama,12,4.3,2012,0.0,0.0,short,low
0.0138139999999999,A Fairly Odd Christmas,65,Family,15,5.3,2012,0.0,0.0,short,low
0.012607,Bekas,97,Drama,11,6.4,2012,1899488.56270449,0.0,medium,m_high
0.010407,Elefante blanco,105,Drama,17,5.4,2012,0.0,0.0,long,low
0.003731,Curfew,19,Drama,23,7.9,2012,0.0,0.0,short,high
0.026459,How to Fall in Love,0,Comedy,11,4.7,2012,0.0,0.0,,low
0.001783,The Central Park Five,119,Documentary,22,6.4,2012,0.0,259989.647787333,v_long,m_high
0.001372,The Invisible War,93,Crime,17,7.0,2012,0.0,0.0,medium,high
7.122455,The Lord of the Rings: The Return of the King,201,Adventure,5636,7.9,2003,111423148.609557,1326278010.4756699,v_long,high
6.887883,Underworld,121,Fantasy,1708,6.5,2003,26077758.1852156,113448272.633004,v_long,m_high
6.864067,Pirates of the Caribbean: The Curse of the Black Pearl,143,Adventure,4223,7.3,2003,165949370.269553,776419286.73064,v_long,high
6.174132,Kill Bill: Vol. 1,111,Action,2932,7.6,2003,35560579.3434758,214488375.720753,long,high
4.21265,The Matrix Revolutions,129,Adventure,2138,6.4,2003,177802896.717379,503760899.910245,v_long,m_high
4.02924,The Matrix Reloaded,138,Adventure,2376,6.6,2003,177802896.717379,875501109.015934,v_long,m_high
3.440519,Finding Nemo,100,Animation,3692,7.4,2003,111423148.609557,1024886689.7699699,medium,high
2.8995330000000004,Bruce Almighty,101,Fantasy,1706,6.3,2003,94828211.5826022,574389691.557017,long,m_high
2.793616,Love Actually,135,Comedy,1251,6.9,2003,47414105.7913011,290330516.61935496,v_long,high
2.710192,Elf,97,Romance,606,6.5,2003,37931284.63304079,205538391.91267,medium,m_high
2.686888,Terminator 3: Rise of the Machines,109,Action,1314,5.8,2003,237070528.95650497,515628400.480399,long,medium
2.6439060000000003,The Dreamers,115,Drama,312,7.1,2003,17780289.6717379,17923912.9249429,v_long,high
2.491591,Big Fish,125,Adventure,1091,7.4,2003,82974685.1347769,145702426.93841898,v_long,high
2.394195,Daredevil,103,Fantasy,881,4.9,2003,92457506.2930371,212391152.622687,long,low
2.182292,American Wedding,103,Comedy,662,6.0,2003,65194395.463039,274348924.908858,long,medium
1.830211,The League of Extraordinary Gentlemen,110,Fantasy,672,5.6,2003,92457506.2930371,212492483.678879,long,medium
1.798132,The Italian Job,111,Thriller,1295,6.6,2003,71121158.6869516,208705242.862161,long,m_high
1.7816150000000002,The Jungle Book 2,72,Family,156,5.6,2003,23707052.895650506,160828646.844093,short,medium
1.765322,Lost in Translation,102,Drama,1135,7.3,2003,4741410.57913011,141914989.35316202,long,high
1.7030299999999898,Bad Santa,91,Drama,353,6.2,2003,27263110.829998106,90666306.8726272,short,m_high
1.661911,Johnny English,88,Adventure,514,6.0,2003,47414105.7913011,190347505.09346,short,medium
1.653031,Brother Bear,85,Animation,753,6.8,2003,118535264.478252,296.33816119563204,short,high
1.650018,Peter Pan,113,Adventure,391,6.7,2003,118535264.478252,144583401.886227,long,high
1.6480689999999898,Scary Movie 3,84,Comedy,466,5.6,2003,56896926.94956129,261575581.403618,short,medium
1.635524,Honey,94,Music,156,6.0,2003,21336347.6060855,74258506.20911421,medium,medium
1.626534,A Man Apart,109,Action,152,5.7,2003,42672695.212171,52571487.4326541,long,medium
1.622704,The School of Rock,108,Comedy,767,6.6,2003,41487342.5673884,155616590.811999,long,m_high
1.622536,The Last Samurai,154,Drama,1093,7.1,2003,165949370.269553,541420466.1565219,v_long,high
1.615231,Bad Boys II,147,Adventure,1041,6.3,2003,154095843.821728,324003765.628281,v_long,m_high
1.569435,Lara Croft Tomb Raider: The Cradle of Life,117,Action,994,5.5,2003,112608501.25434,185514075.5885149,v_long,medium
1.565393,Wrong Turn,84,Horror,347,5.9,2003,14935443.324259805,33961034.8507901,short,medium
1.518131,Identity,90,Mystery,549,7.0,2003,35560579.3434758,106989379.714443,short,high
1.491266,Master and Commander: The Far Side of the World,138,Adventure,434,6.6,2003,177802896.717379,251307931.147132,v_long,m_high
1.454687,Mona Lisa Smile,117,Drama,214,6.2,2003,77047921.9108643,0.0,v_long,m_high
1.428302,Mystic River,138,Thriller,743,7.4,2003,29633816.119563203,185889396.167138,v_long,high
1.414421,The Animatrix,102,Animation,258,6.6,2003,5926763.22391264,0.0,long,m_high
1.412354,Anger Management,106,Comedy,498,5.9,2003,88901448.3586895,232027828.998182,long,medium
1.412067,The Core,136,Action,278,5.3,2003,71121158.6869516,87962965.55317791,v_long,low
1.387163,Hulk,138,Action,850,5.2,2003,162393312.335206,290838693.89311004,v_long,low
1.318505,Once Upon a Time in Mexico,102,Action,320,6.1,2003,34375226.6986933,116384539.303211,long,m_high
1.28913,101 Dalmatians II: Patch's London Adventure,70,Animation,120,5.7,2003,0.0,0.0,short,medium
1.2806540000000002,Old School,91,Comedy,267,6.6,2003,28448463.474780604,103191288.179616,short,m_high
1.209598,How to Lose a Guy in 10 Days,116,Comedy,499,6.2,2003,59267632.23912641,210247706.698238,v_long,m_high
1.204207,Shanghai Knights,115,Action,393,5.9,2003,59267632.23912641,104694478.911865,v_long,medium
1.158663,S.W.A.T.,117,Action,499,5.8,2003,94828211.5826022,138263498.677383,v_long,medium
1.1250440000000002,Tears of the Sun,121,Action,349,6.4,2003,82974685.1347769,101504660.569528,v_long,m_high
1.118671,"Legally Blonde 2: Red, White & Blonde",95,Comedy,235,5.2,2003,53340869.0152137,148068138.337291,medium,low
1.103879,Atlantis: Milo's Return,70,Fantasy,107,5.4,2003,0.0,0.0,short,low
1.101383,The Cat in the Hat,82,Comedy,189,5.0,2003,0.0,0.0,short,low
1.096211,Freaky Friday,97,Comedy,473,6.0,2003,30819168.76434569,130661815.571456,medium,medium
1.072356,Sinbad: Legend of the Seven Seas,86,Family,196,6.3,2003,71121158.6869516,31160929.6388894,short,m_high
1.047214,Timeline,116,Action,176,5.1,2003,94828211.5826022,23091545.495968103,v_long,low
1.024891,Paycheck,119,Action,343,5.7,2003,71121158.6869516,114113676.266916,v_long,medium
1.01154599999999,Charlie's Angels: Full Throttle,106,Action,592,5.3,2003,142242317.373903,307214705.769395,long,low
1.005582,Something's Gotta Give,128,Drama,236,6.2,2003,94828211.5826022,316167615.027806,v_long,m_high
1.004692,The Haunted Mansion,99,Thriller,270,5.1,2003,106681738.030427,216078248.92121,medium,low
1.000194,Duplex,89,Action,262,5.8,2003,47414105.7913011,22903543.825095,short,medium
0.997525,Gothika,98,Horror,339,5.8,2003,47414105.7913011,167835650.381659,medium,medium
0.995361,21 Grams,124,Drama,520,7.0,2003,23707052.895650506,71628298.7771428,v_long,high
0.981031,Final Destination 2,90,Horror,519,5.9,2003,30819168.76434569,107187178.324926,short,medium
0.979077,George of the Jungle 2,87,Adventure,55,4.3,2003,0.0,0.0,short,low
0.920571,The Texas Chainsaw Massacre,98,Horror,333,6.0,2003,11260850.125434,126917669.435492,medium,medium
0.894267,The Recruit,115,Action,290,5.9,2003,0.0,119948067.329926,v_long,medium
0.876158,Cheaper by the Dozen,98,Comedy,357,5.8,2003,47414105.7913011,225468431.214223,medium,medium
0.8752479999999989,Cold Mountain,154,Drama,299,6.5,2003,93642858.9378197,205082020.476255,v_long,m_high
0.872052,11:14,86,Crime,113,6.7,2003,7112115.86869516,0.0,short,high
0.853359,Holes,117,Adventure,205,6.4,2003,23707052.895650506,0.0,v_long,m_high
0.8478100000000001,The Medallion,88,Thriller,145,5.3,2003,48599458.4360836,0.0,short,low
0.841686,Thirteen,100,Drama,153,6.6,2003,2370705.28956505,5453858.48880813,medium,m_high
0.8206110000000001,Freddy vs. Jason,97,Horror,315,5.7,2003,35560579.3434758,136207485.54936498,medium,medium
0.796421,Cradle 2 the Grave,101,Action,133,5.9,2003,29633816.119563203,66960046.977896,long,medium
0.786916,Boundin',5,Animation,77,7.0,2003,0.0,0.0,short,high
0.783216,Looney Tunes: Back in Action,90,Animation,144,5.5,2003,94828211.5826022,81214251.54226229,short,medium
0.7606569999999989,Basic,98,Action,153,6.0,2003,59267632.23912641,50724275.3583676,medium,medium
0.754774,The Rundown,104,Adventure,298,6.3,2003,100754974.806514,95914577.7987242,long,m_high
0.725008,Barbie of Swan Lake,81,Animation,95,6.5,2003,0.0,0.0,short,m_high
0.723225,2 Fast 2 Furious,107,Action,1275,6.1,2003,90086801.00347207,280158881.112448,long,m_high
0.716775,View from the Top,87,Comedy,81,5.3,2003,0.0,18508096.1956343,short,low
0.712023,Batman: Mystery of the Batwoman,74,Adventure,48,6.4,2003,0.0,0.0,short,m_high
0.709596,Confidence,97,Action,68,6.3,2003,0.0,0.0,medium,m_high
0.699833,What a Girl Wants,105,Comedy,188,5.7,2003,0.0,0.0,long,medium
0.6808029999999989,Open Range,139,Western,125,6.8,2003,26077758.1852156,80955191.5363924,v_long,high
0.648946,Just Married,95,Comedy,242,5.3,2003,21336347.6060855,120390264.319415,medium,low
0.640416,Under the Tuscan Sun,113,Comedy,96,6.4,2003,0.0,0.0,long,m_high
0.631739,Tais-toi !,85,Comedy,97,6.8,2003,32526076.572832506,0.0,short,high
0.630566,Daddy Day Care,92,Comedy,257,5.7,2003,71121158.6869516,194912119.140268,medium,medium
0.6270600000000001,Matchstick Men,116,Comedy,262,6.7,2003,0.0,77718442.7121437,v_long,high
0.62007,Seabiscuit,141,Drama,109,6.4,2003,103125680.096079,175830997.398388,v_long,m_high
0.6015,Out of Time,105,Thriller,151,6.0,2003,59267632.23912641,65781812.3757454,long,medium
0.598372999999999,Jeepers Creepers 2,104,Horror,123,5.4,2003,20150994.9613029,74798912.0359285,long,low
0.595052,The Lizzie McGuire Movie,94,Comedy,158,5.8,2003,20150994.9613029,65827913.11080621,medium,medium
0.580909,Dreamcatcher,136,Drama,330,5.1,2003,80603979.84521191,89749492.31346221,v_long,low
0.579673,Bionicle: Mask of Light,70,Action,22,5.9,2003,0.0,0.0,short,medium
0.576539,Ned Kelly,110,Action,60,5.8,2003,0.0,7806158.80785765,long,medium
0.576335,Bulletproof Monk,104,Action,156,5.0,2003,61638337.5286914,0.0,long,low
0.571314,Spy Kids 3-D: Game Over,84,Action,281,4.8,2003,45043400.501736,233528673.91754705,short,low
0.563401,Down with Love,101,Action,107,6.0,2003,41487342.5673884,24060533.3517932,long,medium
0.556095,The Order,102,Drama,42,4.8,2003,41487342.5673884,13703631.9679177,long,low
0.5488529999999989,Intolerable Cruelty,100,Crime,201,5.7,2003,71121158.6869516,142172162.277621,medium,medium
0.5434829999999989,The Hunted,94,Drama,90,5.8,2003,65194395.463039,40579371.9243062,medium,medium
0.537976,House of Sand and Fog,126,Drama,76,6.5,2003,19558318.6389117,20083186.8632581,v_long,m_high
0.536597,Stitch! The Movie,60,Animation,70,6.2,2003,0.0,0.0,short,m_high
0.527492,Le Divorce,117,Comedy,17,5.2,2003,0.0,15400096.819604,v_long,low
0.525418,National Lampoon Presents Dorm Daze,96,Comedy,17,4.6,2003,0.0,0.0,medium,low
0.505814,Cabin Fever,93,Horror,142,5.3,2003,1778028.96717379,36216546.3849826,medium,low
0.500124,Runaway Jury,127,Drama,180,6.8,2003,71121158.6869516,95010921.839269,v_long,high
0.49676,Code 46,92,Drama,52,5.9,2003,8890144.83586896,0.0,medium,medium
0.4942470000000001,The Singing Detective,109,Comedy,18,5.5,2003,0.0,0.0,long,medium
0.490786,Kangaroo Jack,89,Comedy,112,4.5,2003,0.0,0.0,short,low
0.490565,Monster,110,Crime,216,6.8,2003,9482821.15826022,71569914.232624,long,high
0.481708,In the Cut,119,Thriller,36,4.7,2003,14224231.737390302,27.2631108299981,v_long,low
0.47718,The Gathering,92,Horror,14,5.0,2003,0.0,0.0,medium,low
0.476487,Bringing Down The House,105,Comedy,85,5.3,2003,23707052.895650506,157267138.65828502,long,low
0.471245,The Human Stain,106,Drama,55,6.2,2003,35560579.3434758,0.0,long,m_high
0.470814,Gigli,121,Drama,48,3.8,2003,64009042.8182565,8613020.0556926,v_long,low
0.4695180000000001,Gods and Generals,214,Drama,23,5.8,2003,66379748.10782149,15319421.7186001,v_long,medium
0.467438,The Sleeping Dictionary,109,Drama,20,6.1,2003,0.0,0.0,long,m_high
0.462609,Shattered Glass,94,Drama,46,6.4,2003,7112115.86869516,2.37070528956505,medium,m_high
0.460673,Dumb and Dumberer: When Harry Met Lloyd,85,Comedy,110,4.2,2003,22521700.250868,46545852.7592875,short,low
0.4579180000000001,Girl with a Pearl Earring,101,Drama,197,6.3,2003,0.0,37299241.5639637,long,m_high
0.457107,National Security,88,Action,133,5.6,2003,0.0,59383736.3453302,short,medium
0.454926,Scorched,95,Comedy,16,4.8,2003,0.0,0.0,medium,low
0.448434,The United States of Leland,108,Crime,43,6.4,2003,0.0,407543.204918549,long,m_high
0.446522,Malibu's Most Wanted,86,Comedy,34,4.7,2003,0.0,0.0,short,low
0.439958,Uptown Girls,92,Comedy,108,6.2,2003,23707052.895650506,43971435.1348954,medium,m_high
0.438475,Party Monster,98,Comedy,25,5.6,2003,5926763.22391264,880596.10910365,medium,medium
0.43362,Beyond Borders,127,Drama,61,6.6,2003,41487342.5673884,0.0,v_long,m_high
0.431188,The Life of David Gale,130,Drama,246,7.2,2003,59267632.23912641,46176121.1183849,v_long,high
0.427767,Anything Else,108,Comedy,70,6.1,2003,0.0,0.0,long,m_high
0.4269770000000001,Elephant,81,Drama,186,7.1,2003,3556057.93434758,11867776.7573208,short,high
0.422711,Coffee and Cigarettes,96,Comedy,100,6.8,2003,0.0,9361494.3883035,medium,high
0.422393,House of the Dead,90,Horror,35,3.4,2003,8297468.51347769,16379417.3944336,short,low
0.421807,Whale Rider,101,Drama,46,6.7,2003,9482821.15826022,49073599.4939966,long,high
0.413816,Deep Blue,83,Documentary,11,4.9,2003,0.0,0.0,short,low
0.413383,In America,105,Drama,44,6.3,2003,0.0,0.0,long,m_high
0.431875,The Reckoning,112,Crime,10,7.2,2003,0.0,0.0,long,high
0.407552,House of 1000 Corpses,89,Horror,140,5.8,2003,8297468.51347769,19948945.6762365,short,medium
0.403468,A Guy Thing,101,Comedy,46,5.3,2003,23707052.895650506,20663260.516330104,long,low
0.392666,Belly of the Beast,91,Action,17,4.7,2003,16594937.0269553,0.0,short,low
0.388875,Radio,109,Drama,75,7.1,2003,37931284.63304079,61967255.10732889,long,high
0.383686,Young Adam,93,Drama,16,5.9,2003,7586256.92660817,2963381.61195632,medium,medium
0.383316,Cold Creek Manor,118,Drama,54,5.3,2003,0.0,25347622.4433721,v_long,low
0.379915,Pieces of April,81,Comedy,28,6.3,2003,355605.793434758,0.0,short,m_high
0.36744,Hollywood Homicide,116,Action,76,4.8,2003,88901448.3586895,60622086.1068609,v_long,low
0.366218,Swimming Pool,102,Thriller,68,6.2,2003,9245750.62930371,26600881.5704689,long,m_high
0.362474,Head of State,95,Comedy,35,5.4,2003,0.0,0.0,medium,low
0.361703,Cypher,95,Thriller,84,6.6,2003,8890144.83586896,0.0,medium,m_high
0.360105,A Mighty Wind,91,Comedy,33,6.5,2003,7112115.86869516,22225653.686423,short,m_high
0.359943,The Cheetah Girls,100,Comedy,49,4.6,2003,0.0,0.0,medium,low
0.355981,Secondhand Lions,111,Comedy,182,6.6,2003,0.0,0.0,long,m_high
0.355754,Destino,7,Animation,14,5.6,2003,1778028.96717379,0.0,short,medium
0.749526,Piglet's Big Movie,75,Animation,40,6.0,2003,0.0,0.0,short,medium
0.35167800000000005,Latter Days,107,Drama,26,6.4,2003,1007549.74806514,971916.8622103408,long,m_high
0.350293,The Station Agent,88,Drama,107,7.4,2003,592676.322391263,10288640.4811204,short,high
0.346839,Love Don't Cost a Thing,105,Comedy,19,5.7,2003,0.0,0.0,long,medium
0.346215,The Fighting Temptations,122,Comedy,22,5.3,2003,17780289.6717379,35843377.2214101,v_long,low
0.342268,Shortcut to Happiness,106,Fantasy,16,5.1,2003,0.0,0.0,long,low
0.33970900000000004,Intermission,105,Romance,21,5.5,2003,5926763.22391264,5756425.678152097,long,medium
0.573472,Darkness Falls,86,Thriller,57,5.4,2003,0.0,0.0,short,low
0.335925,Dracula II: Ascension,85,Horror,16,4.4,2003,0.0,0.0,short,low
0.333774,Batman: Dead End,8,Action,11,5.9,2003,0.0,0.0,short,medium
0.331948,The In-Laws,98,Action,29,5.5,2003,0.0,24229351.2754631,medium,medium
0.331169,How to Deal,99,Drama,26,5.3,2003,0.0,0.0,medium,low
0.330848,Mimic: Sentinel,77,Horror,11,5.2,2003,0.0,0.0,short,low
0.32710300000000003,Les Enfants de la Pluie,90,Animation,10,7.6,2003,0.0,0.0,short,high
0.3216,Angels in America,352,Drama,31,6.1,2003,71121158.6869516,0.0,v_long,m_high
0.317456,Saints and Soldiers,90,Action,46,6.7,2003,924575.0629303708,0.0,short,high
0.315387,Inspector Gadget 2,89,Action,55,4.3,2003,94828211.5826022,0.0,short,low
0.309252,Willard,100,Horror,30,5.3,2003,26077758.1852156,0.0,medium,low
0.297658,Scooby-Doo! And the Legend of the Vampire,72,Animation,16,5.8,2003,0.0,0.0,short,medium
0.292143,The Statement,120,Drama,10,5.5,2003,0.0,0.0,v_long,medium
0.28941500000000003,Calendar Girls,108,Comedy,46,6.5,2003,11853526.4478252,114436384.9684,long,m_high
0.288118,Dead End,85,Mystery,49,6.5,2003,0.0,0.0,short,m_high
0.28486100000000003,Foolproof,97,Action,18,6.4,2003,9786590.29518599,546421.49148656,medium,m_high
0.28249,My Life Without Me,106,Drama,44,6.7,2003,0.0,11529870.6495779,long,high
0.176093,Kontroll,105,Comedy,32,6.6,2003,592676.322391263,0.0,long,m_high
0.276911,Mambo Italiano,92,Comedy,13,5.2,2003,5170387.33057161,3593753.33380431,medium,low
0.27518400000000004,Agent Cody Banks,102,Action,161,4.9,2003,33189874.0539107,69693773.6270415,long,low
0.26897600000000005,The Big Empty,94,Comedy,10,5.2,2003,0.0,0.0,medium,low
0.264295,Biker Boyz,110,Action,30,5.8,2003,28448463.474780604,27868353.075776696,long,medium
0.347234,The Good Thief,108,Crime,14,6.2,2003,0.0,0.0,long,m_high
0.686322,The Ghost of Lord Farquaad,12,Fantasy,20,6.5,2003,0.0,0.0,short,m_high
0.10239,Harvie Krumpet,23,Animation,23,6.8,2003,0.0,0.0,short,high
0.253381,Ghosts of the Abyss,92,Family,23,6.7,2003,15409584.3821728,20199441.5092478,medium,high
0.249204,Hitler: The Rise of Evil,179,Drama,65,6.7,2003,0.0,0.0,v_long,high
0.248133,Shade,101,Action,38,6.3,2003,8060397.98452119,0.0,long,m_high
0.246824,Hope Springs,90,Comedy,15,4.8,2003,0.0,0.0,short,low
0.245905,The Missing,135,Thriller,76,5.8,2003,71121158.6869516,0.0,v_long,medium
0.34975100000000003,Stuck on You,118,Comedy,104,4.8,2003,65194395.463039,40098486.2098443,v_long,low
0.242306,Chouchou,105,Comedy,61,5.1,2003,0.0,0.0,long,low
0.127505,Fear X,88,Thriller,20,5.8,2003,0.0,0.0,short,medium
0.240657,Le temps du loup,113,Drama,15,5.7,2003,0.0,0.0,long,medium
0.23933,After School Special,90,Comedy,24,4.8,2003,0.0,0.0,short,low
0.237282,The Second Renaissance Part I,9,Science Fiction,16,7.2,2003,0.0,0.0,short,high
0.235742,Grind,105,Action,17,6.3,2003,0.0,0.0,long,m_high
0.226503,Dot the I,92,Drama,12,5.2,2003,0.0,0.0,medium,low
0.141822,Carolina,97,Comedy,11,5.9,2003,0.0,0.0,medium,medium
0.220344,Tiptoes,90,Comedy,10,4.5,2003,0.0,0.0,short,low
0.097647,The Corporation,145,Documentary,42,7.1,2003,0.0,5334086.90152137,v_long,high
0.209749,Owning Mahowny,104,Crime,11,6.4,2003,0.0,0.0,long,m_high
0.208637,Kid's Story,15,Science Fiction,16,6.8,2003,11.853526447825198,5.92676322391264,short,high
0.207399,Frank Herbert's Children of Dune,248,Drama,35,6.5,2003,23707052.895650506,0.0,v_long,m_high
0.371487,The Company,112,Drama,12,4.9,2003,17780289.6717379,2704482.81404614,long,low
0.3945010000000001,Natural City,114,Science Fiction,14,4.9,2003,7112115.86869516,0.0,v_long,low
0.201732,Crime Spree,98,Action,13,6.3,2003,0.0,0.0,medium,m_high
0.201014,44 Minutes: The North Hollywood Shoot-Out,103,Action,13,6.2,2003,11853526.4478252,0.0,long,m_high
0.208372,D̩dales,100,Crime,10,6.5,2003,0.0,0.0,medium,m_high
0.198046,Alien Hunter,100,Thriller,16,4.2,2003,8297468.51347769,0.0,medium,low
0.197848,Leprechaun: Back 2 tha Hood,90,Horror,12,6.0,2003,0.0,0.0,short,medium
0.197542,The Cooler,101,Drama,33,6.5,2003,37931284.63304079,0.0,long,m_high
0.194862,Good Boy!,87,Comedy,18,4.9,2003,20150994.9613029,0.0,short,low
0.194794,Touching the Void,106,Documentary,60,7.5,2003,0.0,16459572.1256265,long,high
0.193661,Veronica Guerin,98,Drama,26,6.7,2003,20150994.9613029,1860906.45339169,medium,high
0.619899,Luther,123,Drama,46,6.3,2003,0.0,0.0,v_long,m_high
0.190667,Rugrats Go Wild,84,Animation,32,5.3,2003,0.0,0.0,short,low
0.190263,Soldier's Girl,112,Drama,15,5.9,2003,0.0,0.0,long,medium
0.104354,Blind Horizon,99,Drama,14,5.9,2003,0.0,0.0,medium,medium
0.939084,My Boss's Daughter,83,Comedy,100,4.4,2003,16594937.0269553,0.0,short,low
0.175002,X2,133,Adventure,2222,6.7,2003,130388790.926078,254790104.86577705,v_long,high
0.169652,Dickie Roberts: Former Child Star,98,Comedy,27,5.4,2003,0.0,0.0,medium,low
0.161748,Wonderland,104,Crime,23,6.4,2003,5926763.22391264,2923605.91860799,long,m_high
0.159344,Love Object,88,Drama,11,5.0,2003,0.0,0.0,short,low
0.154678,Helen of Troy,175,War,12,5.5,2003,0.0,0.0,v_long,medium
0.147375,Camp,114,Comedy,12,4.9,2003,0.0,1929936.65001325,v_long,low
0.146885,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,95,War,28,6.7,2003,0.0,0.0,medium,high
0.14657,The Shape of Things,96,Comedy,13,6.1,2003,0.0,0.0,medium,m_high
0.143004,Alex & Emma,96,Comedy,43,5.0,2003,35560579.3434758,18217562.7063402,medium,low
0.135161999999999,From Justin to Kelly,90,Comedy,12,3.5,2003,14224231.737390302,5834502.48615863,short,low
0.126182,Les Clefs de bagnole,90,Comedy,12,4.8,2003,674722.876405176,674722.876405176,short,low
0.131905,Air Bud: Spikes Back,87,Comedy,11,4.5,2003,5926763.22391264,0.0,short,low
